,id,screen_name,name,created_at,full_text,complaints,discomfort_score,month,mentions
438,185999,Aerarium20,Aerarium,2024-11-22 16:04:22+00:00,piombu ! ⁦⁩ : vous ne voulez pas un rein en plus ??? https://t.co/qcozjwfjmm,['délai d’intervention'],60,2024-11,['@engiepartfr']
439,186020,jvde290,🚶🏻‍♀️🚶🏻,2024-11-23 05:46:33+00:00,"j’ai ultra mal dormis et vous savez pk ? psk hier j’ai reçu un mail de  augmentant ma facture de 120€ oui oui 120€, je suis passé de 55 à 170€ cent soixante dix euro  pour un studio de 30m2 170€  je paye l’électricité de la ville ouuuu?  170€","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-11,['@engiepartfr']
440,186058,fabricenoel13,PapillonFab,2024-11-24 07:17:01+00:00," tiens,  lors de l'augmentation d'un contrat par tacite reconduction, la loi vs contraint à annoncer l'augmentation un mois avant le fin du contrat afin que celui-ci puisse être dénoncé...  pourquoi ne le faites vous pas ???  escrocs","['problèmes de facturation', 'délai d’intervention']",90,2024-11,"['@engiegroup', '@engiepartfr']"
441,186106,Grimminette,le nom ne peut pas être vide,2024-11-25 14:44:24+00:00,"quand ça fait un mois et demi que tu fais des demandes à  pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères (dont le four) et que  ne fait rien de son côté pour intervenir, c’est une honte au prix que je paye.","['problèmes de facturation', 'pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2024-11,"['@engiegroup', '@enedis']"
442,186131,GBeuzelin,Guillaume Beuzelin,2024-11-26 07:30:26+00:00,"8h05, une voiture  est à 2 doigts de reverser 2 cyclistes boulevard pasteur. l'automobiliste semble agressif. je prends sa plaque en photo, il arrête sa voiture et commence à me suivre dans la rue, avant de me toucher. une journée tristement banale :/ #paris #velo",[],0,2024-11,['@engiegroup']
443,186147,QonDuichotte,Don Quichotte III,2024-11-26 17:58:15+00:00,le gaz étant déjà haussier (j’ai baissé ma consommation de 28% et ma facture de gaz a augmenté de 12% chez ) barnier enculé.,"['problèmes de facturation', 'pannes et urgences']",80,2024-11,['@engiepartfr']
444,186153,BamBa__Dieng,BKD,2024-11-26 22:06:50+00:00,on peut parler des factures d’   ?? il commence à abuser vraiment de la bail ptdrr,['problèmes de facturation'],30,2024-11,['@engiepartfr']
445,186178,damien_desprez,Dams,2024-11-27 14:32:38+00:00,"un contrat chez   avec home services. depuis 3 semaines , ma mère de 80 ans n’a plus de chauffage chez elle et le froid est déjà là. après le passage du technicien, aucune réponse par mail ni par téléphone ! besoin d’aide !!","['pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2024-11,"['@engiepartfr', '@engiegroup']"
446,186218,pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-11-28 16:44:31+00:00,merci ⁦⁩ préparer les bougies  https://t.co/pqfkrqikhl,[],0,2024-11,['@engiepartfr']
447,186222,saintjammes,SaintJammes,2024-11-28 19:20:38+00:00," +50% d'augmentation de l'électricité sans prévenir, chapeau bas!!!! je vais changer de suite","['problèmes de facturation', 'pannes et urgences']",80,2024-11,['@engiepartfr']
448,186347,LucienneSnadly,Lux,2024-12-02 06:38:29+00:00, mp envoyé ! thx pour la réponse !  bonne journée,['service client injoignable'],40,2024-12,['@engiepartfr']
449,186354,fab4375_2e,🍉乂✍ChatNoir✍乂🍉,2024-12-02 10:57:36+00:00,"  alors quand vous devez de l'argent vous nous faites la misère, quand on vous doit c'est huissiers.... 1.002 €  !!!!  rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby.  inflation = adaptation point barre.",['délai d’intervention'],60,2024-12,['@engiegroup']
450,186355,AnquezDamien,judas,2024-12-02 12:01:56+00:00,quel enfer  qd on déménage mdr jv pt une durite,[],0,2024-12,['@engiepartfr']
451,186356,LittleNalia,❤NALYA❤,2024-12-02 12:34:05+00:00,je ne comprends pas comment ma conso de gaz a pu alors que mes habitudes de conso  n'ont pas changé entre septembre (22kw)et mtn (3800kw) clairement je me pèle le cul pour ne pas avoir 1800€ de régul mais c'est inutile    vous auriez une explication svp,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-12,"['@engiepartfr', '@engiegroup']"
452,186400,mejnour94,Elipe,2024-12-03 17:40:25+00:00,"  vous pouvez nous expliquer pourquoi on paye parfois plus cher d’abonnement que de consommation ???!!!  pour payer le salaire de la mc gregore, la pdg pistonnée d’engie, qui se gave…3 000 000€ par an ???  qu’est ce qui justifie ce salaire scandaleux ???","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-12,"['@engiegroup', '@fondationengie']"
453,186400,mejnour94,Elipe,2024-12-03 17:43:38+00:00, il palpe combien de millions de salaires par an ce guss ?  combien de fois l’abonnement engie ? combien de fois la consommation de foyer modestes ?   jusqu’où va le foutage de gueule chez engie ?,"['problèmes de facturation', 'pannes et urgences']",80,2024-12,['@engiegroup']
454,186403,MikaTena,Mika Tena,2024-12-03 19:51:57+00:00,  une catastrophe… juste là pour récupérer l’argent. aucun respect du consommateur.,[],0,2024-12,['@engiepartfr']
455,186433,vr54110,Cy Ga (vr54110),2024-12-04 15:19:47+00:00,"   bonjour, vous régler quand vos problèmes d'application et de site ? je ne suis pas le seul à recevoir ce message depuis des mois en voulant me connecter !!!! https://t.co/chtgcdx5a1","['problèmes avec l’application', 'délai d’intervention']",80,2024-12,"['@engiepartfr', '@engiepartfr']"
456,186457,heritage_mel,Heritage,2024-12-05 07:04:04+00:00, vous me décevez... https://t.co/jastqejb5f,['délai d’intervention'],60,2024-12,['@engiepartfr']
457,186457,heritage_mel,Heritage,2024-12-05 07:08:34+00:00,non mais l'arnaque en fait   tous les cadeaux du jeu sont en rupture ! ,['pannes et urgences'],50,2024-12,['@engiepartfr']
458,186494,pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-12-06 07:42:31+00:00,merci à ⁦⁩ la bougie proches abonnement23€ par mois.soit 230€ annuel just abonnement sans aucune consomation . https://t.co/whnlxgcba4,"['problèmes de facturation', 'délai d’intervention']",90,2024-12,['@engiepartfr']
459,186498,herine_aem,إرينة 🌹,2024-12-06 10:38:41+00:00, vos techniciens se perdent en route ? ça fait un mois que je vous cours après pour avoir une chaleur décente dans mon domicile. un mois. c’est scandaleux.,"['pannes et urgences', 'délai d’intervention']",100,2024-12,['@engiepartfr']
460,186512,K616670984,K6,2024-12-06 19:57:18+00:00,"cher . j'habite votre circonscription   me dde 1 régul de 900e, pretend que mes conso ont été multipliées par 5 par rapport à l'année précédente (prtt mes habitudes n'ont pas changé) et ils veulent me faire payer 276€/mois (pr un studio de 23m2)","['problèmes de facturation', 'problèmes avec l’application', 'délai d’intervention']",100,2024-12,"['@caronaymericoff', '@engiepartfr']"
461,186571,Tarkk__,Tark,2024-12-08 10:35:25+00:00,"  qui me propose un défi en ne dépassant pas 2,81 kwh alors qu'ils savent très bien que c'est inatteignable  même quand je n'avais pas encore allumé le chauffage j'étais à 7 kwh en moyenne. à moins d'être au gaz sur tout, 2,81 kwh d'électricité ce n'est pas possible https://t.co/e3z8micr4d","['problèmes de facturation', 'pannes et urgences']",80,2024-12,['@engiepartfr']
462,186603,Marierohaut,Marie de Vimal,2024-12-09 07:48:44+00:00,  service client déplorable …. plus de 10 jours sans chauffage avec un nourrisson dans un appartement parisien et pas de solution trouvée ? comment est-ce possible ?  #irresponsables #interventiondurgence,"['pannes et urgences', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-12,"['@engiegroup', '@engiepartfr']"
463,186604,typhlrs,Typh,2024-12-09 08:49:59+00:00," vous la, vous commencez à me fanez le cul",['délai d’intervention'],60,2024-12,['@engiegroup']
464,186604,typhlrs,Typh,2024-12-09 08:51:39+00:00," bravo engie ! je paie mes factures et on me ferme mon compteur gaz. et je parle pas de l’irrespect de votre vieux monsieur qui viens au porte, il parle au gens comme des chiens.  embauchez du personnel bien plus poli, et soyez plus compétent !","['problèmes de facturation', 'pannes et urgences']",80,2024-12,['@engiepartsav']
465,186609,twitonyo1,twitonyo,2024-12-09 11:42:22+00:00,on aime  et ses calculs douteux pour des hausses avant noël. 4ans sans rien changer. mais « ma conso augmente » trop fort,[],0,2024-12,['@engiepartfr']
466,186614,mossane_trotro,Mossane,2024-12-09 14:58:27+00:00," c'est le fournisseur qui vous prélève ce qu'il veut, quand il veut ! actuellement, mon chauffage est coupé, il fait 10°c chez moi, 7/8 en plein hiver. si vous êtes chez eux, fuyez. https://t.co/hh2udeurhf","['pannes et urgences', 'délai d’intervention']",100,2024-12,['@engiegroup']
467,186614,typhlrs,Typh,2024-12-09 15:14:34+00:00,"j’ai ma fille de 3 ans dans mon appartement, à 12 degrés parce que vous savez pas faire des contrats !!!! bande de merde ","['problèmes avec l’application', 'délai d’intervention']",80,2024-12,['@engiepartfr']
468,186615,typhlrs,Typh,2024-12-09 15:41:17+00:00,"  oui, j’ai mon relevé de compte et tout. et la ils viennent pas remettre je suis en train de serrer, je suis chez moi en doudoune et je tremble de froid",['pannes et urgences'],50,2024-12,"['@zeze02fc', '@engiepartfr']"
469,186645,ZTatane,Zizou-Christ,2024-12-10 12:00:40+00:00, j'en chies avec ,[],0,2024-12,"['@engiepartfr', '@engie']"
470,186647,Voldemor880230,Voldemor,2024-12-10 13:11:38+00:00, votre service en ligne pour payer les factures ne fonctionne pas !! vous viendrez pas vous plaindre qu’on ce vous paye pas !,"['problèmes de facturation', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2024-12,['@engiepartfr']
471,186696,romuald_08,Romu l'ardennais 🐗🐗,2024-12-11 21:38:38+00:00,sans eau chaude sanitaire depuis plus d’une semaine dans la résidence et personne ne réagit chez #foncia et   !! un an que dure le problème récurrent de la chaudière ! 40 logements sans eau chaude !! que faire ? cc   ,['pannes et urgences'],50,2024-12,"['@engiegroup', '@engiepartfr', '@rvm_radio', '@carolegamelin', '@cpva']"
472,186720,Ahcyem,Ahcyem,2024-12-12 13:22:25+00:00,"   merci pour cette étique de groupe à toute épreuve   je regarde ma consommation électrique depuis le début de l’année, elle est annoncée à 769 euro. je dois déménager alors j’annule mon contrat et surprise on m’annonce une facture de 1016 euro en période de noël https://t.co/jq4oharpyt","['problèmes de facturation', 'pannes et urgences']",80,2024-12,['@engiegroup']
473,186751,benemmabug,M-A,2024-12-13 10:06:13+00:00," depuis mars 2024, on me demande de régler une facture que j’ai payé en octobre 2023 (copie de mon compte pour preuve) je suis mise en demeure depuis la semaine dernière et personne pour me confirmer l’annulation de cette mise en demeure. je fais quoi moi???","['problèmes de facturation', 'service client injoignable', 'délai d’intervention']",100,2024-12,['@engiepartfr']
474,186828,axel_nader,Axel Nader,2024-12-15 12:47:07+00:00,   sur les bilans mensuels est indiqué une augmentation de consommation qui est en réalité une augmentation du prix de l'électricité. pourquoi ?? https://t.co/q3p30t55jp,"['problèmes de facturation', 'pannes et urgences']",80,2024-12,"['@engiepartsav', '@60millions']"
475,186857,ENGIEgems,ENGIE Global Energy Management & Sales,2024-12-16 07:57:00+00:00," has signed a 10-year power purchase agreement with altano energy for the dama de baza wind project, a 40.5 mw wind farm in granada, #spain. this partnership supports a stable, #renewableenergy supply, advancing spain's path to carbon neutrality.  #energy #sustainable https://t.co/8ygqbhbpok",['service client injoignable'],40,2024-12,['@engiegroup']
476,186868,Krole31,K-ᖇOᒪᗴ de Toulouse,2024-12-16 15:21:03+00:00,"dites moi  c’est quoi cette augmentation x 3 de l’abonnement gaz pour 2025, doublée d’une baisse de la plage de consommation kwh ?  je vais mettre un barbecue au milieu de mon salon si ça continu https://t.co/1ikrpx5lxt","['problèmes de facturation', 'pannes et urgences']",80,2024-12,['@engiepartfr']
477,186897,HypathieBlog,Hypathie,2024-12-17 10:48:38+00:00,"toujours pas de chauffage ni d'eau chaude à rennes, la ville où il fait teeeellement bon vivre ! c'est loooooong   ","['pannes et urgences', 'délai d’intervention']",100,2024-12,"['@engiegroup', '@metropolerennes']"
478,186903,cavasesavoir2,Et ça…,2024-12-17 14:35:41+00:00,"  merci  de nous laisser dormir dans un appartement froid dans la ville de rennes, sans eau chaude ni chauffage pendant 24h en plein milieu du mois de décembre! nous tombons malades grâce à vous! on est en 2024 j’ai pas le souvenir d’avoir eu autant de coupures!","['pannes et urgences', 'problèmes avec l’application', 'délai d’intervention']",100,2024-12,"['@engiegems', '@engiegroup', '@engiegroup']"
479,186942,marick76,Ms,2024-12-18 16:19:41+00:00," on est déjà dépassé par la maladie, des factures énormes et en plus on se fait engueuler.",['problèmes de facturation'],30,2024-12,['@engiepartfr']
480,187006,chickenboubou94,Chickenboubou94Ⓜ️,2024-12-20 10:57:59+00:00, maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans c’est pas le monde à l’envers. après on parle d’économie d’énergie ?      https://t.co/f2qv2jyyxe,['pannes et urgences'],50,2024-12,"['@mbompard', '@engiepartfr', '@engiepartfr', '@ufcquechoisir', '@signalconso', '@sandozprod']"
481,187110,Gooner10076,Jon Slater,2024-12-23 07:39:27+00:00," bonjour, j'ai essayé deux fois de changer le numéro de téléphone associé à mon compte. aucune des deux fois, les gens du service client ne savent pas comment faire. ils disent que le numéro a été modifié mais cela ne fonctionne pas. que dois-je faire ?","['service client injoignable', 'problèmes avec l’application']",60,2024-12,['@engiepartfr']
482,187149,Y2Jejay,Jejay !,2024-12-24 09:35:37+00:00,pas merci à  qui refuse de décaller mon prelévement de facture d'une seule de putain de journée !  me mettre de mauvaise humeur ce jour là vous n'auriez pas du !,"['problèmes de facturation', 'délai d’intervention']",90,2024-12,['@engiepartfr']
483,187221,couverdure,estelle,2024-12-26 09:19:10+00:00," pourquoi n'y a-t-il aucune archive des précédents contrats résiliés ? rien n'est récupérable dans les mails reçus précédemment, il n'y a que des liens qui redirigent vers votre site où tout a été supprimé ??",[],0,2024-12,['@engiepartfr']
484,187221,couverdure,estelle,2024-12-26 09:24:58+00:00," personne ne me propose de solution à part souscrire à un contrat pour un mois, ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation  les affaires sont les affaires j'imagine... vraiment catastrophique.",['délai d’intervention'],60,2024-12,['@engiepartfr']
485,187256,pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-12-27 08:40:59+00:00,merci ⁦⁩ la bougie proche.merci gouvernement macron merci https://t.co/rscbb2rxga vie devient très chère.gaz ou https://t.co/mahztock5f coutent bras https://t.co/fhixji0fxz,"['problèmes de facturation', 'pannes et urgences']",80,2024-12,['@engiepartfr']
486,187294,guichvero,💖 la rebelle,2024-12-28 09:23:22+00:00,"  mail envoyé, mais il me faudra attendre lundi pour une réponse. en attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. la prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...","['pannes et urgences', 'service client injoignable']",90,2024-12,"['@engiepartfr', '@fermesdavenir']"
487,187360,AmethysteK,Amethyste Kyle,2024-12-30 05:27:52+00:00, il faut m’expliquer comment ma consommation peut avoir augmenté de 42% par rapport à l’an dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas! pour ne parler que de l’estimation que je viens d’avoir #voleurs,"['problèmes de facturation', 'pannes et urgences', 'problèmes avec l’application']",100,2024-12,['@engiepartfr']
488,187367,axel_nader,Axel Nader,2024-12-30 09:38:55+00:00,  je constate que vous confondez toujours consommation et hausse des prix.  #leurre #combine? #haussedesprix #électricité,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-12,['@engiepartsav']
489,187367,guichvero,💖 la rebelle,2024-12-30 09:44:53+00:00,  ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire. c'est sympa vos pubs mais répondre aux clients mécontents ça serait mieux !,['service client injoignable'],40,2024-12,"['@engiepartfr', '@engiepartfr']"
490,187376,mejnour94,Elipe,2024-12-30 15:40:08+00:00, vous pourriez nous expliquer toutes ces taxes sur la facture engie ???  taxe abonnement fourniture taxe abonnement acheminement  taxe consommation acheminement  taxe consommation obligations taxe contribution et taxes liées à l’énergie taxe sur la valeur ajoutée,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2024-12,['@engiepartfr']
491,187381,K616670984,K6,2024-12-30 19:33:01+00:00, moi j'aimerais qu'un conseiller  me contacte vu que c'est impossible que ma conso ait fait un x5 alors que mes habitudes ont pas changé. mais ils savent qu'envoyer des lettres de relance. une vraie mafia. #engievslepeuple https://t.co/sx263b397m,['service client injoignable'],40,2024-12,"['@__supermo__', '@engiepartfr']"
492,187440,DecosterMayane,myn-dcst,2025-01-01 10:38:30+00:00,est-ce qu’il y aurais quelqu’un qui pourrais m’aider avec  car je vais faire un meurtre ,[],0,2025-01,['@engiepartfr']
493,187476,Mariie_Chantale,Marie Chantal 🔻,2025-01-02 09:51:21+00:00,"et bonne année, je paie 220 par mois d élec et gaz et  j'ai une régul de ce montant, je suis solo avec mes enfants ont se chauffe à 19, pas de console ni ordi   vous me dites de voir une assistante sociale https://t.co/8dj7pfq0ho","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2025-01,['@engiepartfr']
494,187478,hugo_prproj,obny_,2025-01-02 11:28:44+00:00,"  qui me fait un contrat pour ma maison, mais une fois que j’ai pas d’électricité enfaite je peux pas passer par engie, donc je suis bloqué un 2 janvier (10c) sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger ","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2025-01,"['@engiegroup', '@engiepartfr']"
495,187618,Indebrouck,Izmn 🍃🪺🌿🌳🕊️🪔,2025-01-06 08:06:15+00:00,  contrat entretien chaudière. rdv reporté 3 fois sans concertation en 6 mois...tjrs pas de rdv effectué. confirmation par sms hier pour ce matin...et mail à 7h30 qui annule!! vous croyez qu.on peut se libérer comme ça ? qd on veut ? c'est qui les clients?,"['pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2025-01,"['@engiepartfr', '@engiegroup']"
496,187627,PrSamyleiev,Samyleiev,2025-01-06 14:14:31+00:00,"faites des efforts sur la consommation....avec cette baisse là ma facture augmente . mieux encore, après avoir diminué de 30% ma conso, je reçoit un mail me conseillant d'augmenter  ma mensualité de  20% pour m'adapter à ma conso! merci et bravo     ! https://t.co/ex4qzqbhav","['problèmes de facturation', 'pannes et urgences']",80,2025-01,"['@engiepartfr', '@ecologie_gouv']"
497,187633,sebaastr,seb,2025-01-06 18:05:52+00:00, hello la team . bonne année et merci encore pour vos services : 9 jours sans eau chaude après 20’coups fil et pas de soluce . merci,"['pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2025-01,['@engiepartfr']
498,187654,rb12476300,Rickenbacker Ric,2025-01-07 08:17:14+00:00,  j’habite en savoie. je souhaite m’adresser à une agence engie. y a-t-il une liste des adresses disponible ou bien simplement l’adresse de référence sur la région. merci,['service client injoignable'],40,2025-01,['@engiepartfr']
499,187661,1_juste_hisse,1justice,2025-01-07 13:00:29+00:00,  vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baissé ma consommation ? merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur #gaz #électricité #tarif2025,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2025-01,"['@engiepartfr', '@engiegroup']"
500,187700,FouratiJerbi,Sonia jerbi fourati,2025-01-08 14:42:09+00:00,assignation au voile  assignation à résidence ( forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu )  assignation au look du 7 éme siècle     vous en pensez quoi de  ? inclusif ou raciste ? https://t.co/kavaayabwv,['délai d’intervention'],60,2025-01,"['@somabrouk', '@medjbeurm', '@zohrabitan', '@engiegroup']"
501,187742,MissElerinna,𝓔𝓵𝓮𝓷𝓪  🎂🎁 J-29,2025-01-09 18:08:01+00:00,bonjour  est il possible d'échanger par mp s'il vous plaît ? ça fait depuis le mois d'août que j'ai accepté votre devis et rien n'a bougé malgré les relances téléphoniques... pour quelque chose à faire en urgence ça commence à faire long.,"['pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2025-01,['@engiepartfr']
502,187765,Griselidice,🌻Griselidice 🐈‍⬛,2025-01-10 09:30:30+00:00," dites-moi  que faites vous avec notre argent ? abonnements gaz et électricité résiliés depuis le 10/12/24, remboursement prévu le 24/12/24 et maintenant prévu par chèque le 13/01 !  c’est pas du foutage de gueule ça ! ","['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2025-01,"['@engiepartfr', '@engiepartfr']"
503,187841,walidGSM,Deacon Frost,2025-01-12 11:48:15+00:00,  j'ai fait un contrat depuis lundi et jusqu'à maintenant il est pas active et en plus dans le site web d'engie le traitement de dossier sous 24h ptdr..,['délai d’intervention'],60,2025-01,"['@engiepartfr', '@maison_travaux']"
504,187907,alex_lenoir,Alexandre Lenoir 🦋 🇫🇷🇪🇺🇺🇦,2025-01-14 07:55:12+00:00,"tentative d'hameçonnage usurpant   avec une promesse de remboursement. mais le pétard est mouillé, le site cible est innaccessible. ayez l'œil quand même : l'email d'accroche est très bien fait. https://t.co/he09czuqmz",[],0,2025-01,"['@engiepartfr', '@engienewsroom']"
505,187958,doucetreize,13,2025-01-15 17:25:29+00:00,  je vais vous monter en l’air ! j’ai demandé a payer tous les mois bordel pourquoi vous avez change mon mode de prelevement,"['problèmes de facturation', 'délai d’intervention']",90,2025-01,['@engiepartfr']
506,187958,ClaraBoile44334,Clara Boileau,2025-01-15 17:37:01+00:00,"mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans  chauffage, et vous n'intervenez pas en urgence !!! sérieusement, et vous proclamez meilleur service client ?! et s'ils tombent malades, vous les soignez ?!!    https://t.co/hx77xh1y2x","['pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2025-01,"['@engiepartfr', '@jpclamadieu', '@cathmacgregor']"
507,188057,Alrianne_0,Jeremy Desvallees,2025-01-18 10:51:34+00:00,"  bonjour, on a un gros problème de contrat et de mauvais pdl pouvez nous aider, le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème.",['service client injoignable'],40,2025-01,['@engiepartfr']
508,188105,Celio_24,Celio24,2025-01-19 19:01:02+00:00, bonjour comment savoir si notre contrat va changer de tarif au 1er février ?,['problèmes de facturation'],30,2025-01,['@engiepartfr']
509,188130,pinkbabydolll,clem 🎀 (taylor’s version),2025-01-20 11:12:06+00:00, encore vous voulez augmenter mes mensualités de 40€ par mois ? mais ça va pas la tête je suis censée trouver où cet argent ? 100€ d’électricité par mois?! entre ça et le navigo vous voulez ma mort jsp,"['problèmes de facturation', 'pannes et urgences', 'délai d’intervention']",100,2025-01,['@engiepartfr']
510,188144,ClaraBoile44334,Clara Boileau,2025-01-20 20:16:00+00:00,"mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans  chauffage, et vous n'intervenez pas en urgence !!! sérieusement, et vous proclamez meilleur service client ?! et s'ils tombent malades, vous les soignez ?!!   https://t.co/wucqyaw2lv","['pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2025-01,"['@engie', '@engiepartfr']"
511,188163,NetParodies,netparodies,2025-01-21 09:14:55+00:00,"bonjour  élu meilleur service client du monde,  cela fait 2 mois au lieu des 8-10 jours annoncés que j'attends réparation du préjudice subi quand vous avez par erreur inversé 2 points de livraison d'électricité. mon entreprise s'est retrouvée avec 6 kva au lieu des 18","['problèmes de facturation', 'pannes et urgences', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2025-01,['@engiepartfr']
512,188163,NetParodies,netparodies,2025-01-21 09:17:47+00:00,"cela m'a concrètement fait perdre une journée de chiffre d'affaires,   mon fournisseur m'a depuis rétabli la bonne puissance et vous a transmis mon dossier de réclamation pour le préjudice subi,  merci d'être à la hauteur de votre réputation.",['délai d’intervention'],60,2025-01,"['@engieprofr', '@engiepartfr']"
513,188165,Aline_scrap,Aline S.,2025-01-21 10:13:24+00:00,"mon conseil du jour : n'allez pas chez #engiehomeservice du groupe  ils sont injoignables, incompétents et ils n'en ont rien à faire que vous soyez 7 jours sans chauffage ni eau chaude.","['pannes et urgences', 'service client injoignable', 'délai d’intervention']",100,2025-01,['@engiegroup']
514,188171,marick76,Ms,2025-01-21 14:35:04+00:00,  qui  vend ma dette a la sct #eos  recouvrement qui refuse un étalement de paiement et a des méthodes très agressives et qui par conséquent va entraîner une limite d' énergie en plein hiver de la part d #engie. j espère survivre au froid,"['problèmes de facturation', 'pannes et urgences']",80,2025-01,['@engiepartfr']
515,188173,marick76,Ms,2025-01-21 15:36:12+00:00, j ai échangé avec vous et votre réponse a été on ne peut rien faire. vous avez bien choisi votre service recouvrement  je vous félicite. elle a une liste longue comme le bras de condamnation,"['service client injoignable', 'délai d’intervention']",100,2025-01,['@engiepartfr']
516,188179,Aline_scrap,Aline S.,2025-01-21 19:46:17+00:00," merci #oupas mais pas besoin ! mon propriétaire a un contrat de service avec vous, au bout de 6 jours toujours aucune intervention  on a fait appel à un chauffagiste qui nous a dépanné en moins de 2 heures.","['pannes et urgences', 'service client injoignable', 'problèmes avec l’application', 'délai d’intervention']",100,2025-01,['@engiegroup']
517,188207,YNG969,🇵🇸,2025-01-22 14:18:32+00:00, bonjour possible de venir en dm? svp,[],0,2025-01,['@engiepartfr']
518,188215,marick76,Ms,2025-01-22 19:16:49+00:00, et c est pas   qui va vous aider. elle a vendu ma dette a une sct de recouvrement eos qui refuse l étalement de paiement comme ça je ne peux rien faire pour éviter la diminution de puissance,"['problèmes de facturation', 'délai d’intervention']",90,2025-01,"['@lbleublancrouge', '@engiepartfr']"
519,188248,pharaon_alain,alain🔺🔺🔺👁🌍✨,2025-01-23 17:08:41+00:00,merci à ⁦⁩ je prépare la bougie.le gaz devient du luxe  https://t.co/oq5mhg5tyx,"['problèmes de facturation', 'pannes et urgences']",80,2025-01,['@engiepartfr']
520,188249,marick76,Ms,2025-01-23 17:47:41+00:00," d après l' avocat que j' aie consulté ce matin comme vous avez revendu ma dette a #eos recouvrement, je ne vous dois plus rien donc va falloir m expliquer comment vous pourriez réduire ma puissance ?",['délai d’intervention'],60,2025-01,['@engiepartsav']
521,188267,christophedemo1,Christophe Demoulin,2025-01-24 06:00:00+00:00,"#marredesfautes    il faut réviser la conjugaison. il/elle transmet. ce s est affreux, comme si le verbe avait pris la marque du pluriel après ""les"". https://t.co/1qdho05nco",[],0,2025-01,"['@engiepartfr', '@engiegroup']"
522,188275,folie_douce007,Folie Douce 🇫🇷,2025-01-24 11:26:32+00:00,"déménager, vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse: ""merci de choisir une date de résiliation plus proche""...non mais franchement parfois un rien peut être énervant, merci   la pub, c'est gratuit, ne me remerciez pas ","['problèmes de facturation', 'service client injoignable']",70,2025-01,['@engiepartfr']
523,188287,Tartine__aubrie,Tartine au Brie ( 👷🏻‍♀️ Briecollage 🔨),2025-01-24 19:34:01+00:00,"hello  normal que vos agents doublent à un feu rouge, en le cramant et en ne respectant même pas la limite de vitesse ??",[],0,2025-01,['@engiegroup']
524,188315,bot_russe,🇫🇷Le chat heureux 🇮🇱🇫🇷 🤔🤪🤪,2025-01-25 13:48:30+00:00,"dites   c’est normal de faire pression sur les personnes âgées pour les forcer à signer un contrat chez vous ? votre démarcheur à domicile , mr maffaf zoher numéro acq 00059677 se permet de hausser le ton pour forcer une personne vulnérable à signer, c’est une pratique normal ? une plainte va être déposé !!",['délai d’intervention'],60,2025-01,['@engiegroup']
525,188320,l7ob7or,votre cuisto pref 🍜,2025-01-25 17:16:12+00:00,l’objectif c’est qu’on retourne se chauffer à la bougie ou c’est comment ?   faut pas hésiter à me démarcher,['pannes et urgences'],50,2025-01,"['@engiepartfr', '@edfetmoi']"
